669
50
0.648961 0.80926 0.875117 0.70239 0.908987 0.890677 0.875753 0.645786 0.872164 0.803802 0.8533 0.800603 0.554075 0.7307 0.699893 0.850917 0.905493 0.716458 0.945407 0.763898 0.767013 0.764681 0.705996 0.83978 0.838506 0.875228 0.889821 0.758419 0.806125 0.890048 0.76288 0.577171 0.876577 0.932307 0.787287 0.848784 0 0.69623 0.864989 0.800744 0.717803 0.822414 0.664841 0.852273 0.940368 0.592916 0.899183 0.714801 0.624604 0.744577
0.44695 0.686459 0.636726 0.514313 0.676199 0.674264 0.556803 0.470624 0.652791 0.547583 0.56872 0.529454 0.392825 0.605936 0.478166 0.595748 0.586442 0.411002 0.71968 0.604245 0.605852 0.592803 0.466521 0.647237 0.676713 0.728334 0.714544 0.569624 0.658705 0.662335 0.520059 0.481502 0.688677 0.694081 0.593088 0.609549 0.69623 0 0.597646 0.617062 0.452312 0.64403 0.448441 0.688614 0.730562 0.43261 0.631408 0.500491 0.478974 0.557264
0.561913 0.682562 0.774501 0.589663 0.815028 0.777643 0.799415 0.514302 0.781645 0.665957 0.735982 0.72893 0.489403 0.58107 0.581349 0.738979 0.818578 0.654594 0.870868 0.607469 0.635128 0.614477 0.582451 0.716031 0.701557 0.72324 0.76406 0.57518 0.702673 0.807723 0.66058 0.465577 0.774233 0.848025 0.71843 0.721767 0.864989 0.597646 0 0.712088 0.595621 0.704436 0.50541 0.771195 0.868096 0.515492 0.820533 0.590554 0.500315 0.626387
0.632987 0.734103 0.792678 0.645167 0.800751 0.810413 0.749172 0.607727 0.788367 0.684166 0.708822 0.660479 0.567063 0.693468 0.558509 0.696075 0.738697 0.523716 0.855982 0.690996 0.708006 0.759878 0.619727 0.724529 0.756942 0.758071 0.786846 0.711227 0.750403 0.788648 0.732889 0.55731 0.764779 0.817298 0.761309 0.735833 0.800744 0.617062 0.712088 0 0.59341 0.755517 0.645807 0.798692 0.824909 0.628931 0.809787 0.60547 0.636166 0.691886
0.446203 0.574669 0.661191 0.461364 0.715835 0.695466 0.65603 0.446135 0.65599 0.607432 0.679346 0.618029 0.390472 0.50267 0.511702 0.679102 0.657233 0.51502 0.75348 0.504396 0.537502 0.545082 0.53733 0.634309 0.595896 0.649275 0.682755 0.486887 0.565558 0.669088 0.55744 0.381729 0.648642 0.736762 0.570776 0.578604 0.717803 0.452312 0.595621 0.59341 0 0.579782 0.435265 0.644938 0.72696 0.38421 0.71117 0.507779 0.446711 0.588497
0.621458 0.769831 0.799495 0.660161 0.814217 0.847915 0.744449 0.659046 0.801352 0.692554 0.736299 0.667039 0.564313 0.71158 0.572523 0.731532 0.772787 0.593106 0.882839 0.737529 0.743696 0.739982 0.604914 0.760035 0.783536 0.820287 0.840167 0.711023 0.808122 0.814396 0.729296 0.570194 0.807821 0.858048 0.777617 0.743319 0.822414 0.64403 0.704436 0.755517 0.579782 0 0.687296 0.8397 0.828591 0.637337 0.81108 0.654703 0.626539 0.730868
0.503409 0.547079 0.659831 0.499412 0.662248 0.695908 0.651508 0.573874 0.629499 0.560786 0.5843 0.550414 0.505251 0.597088 0.387749 0.57395 0.648123 0.433786 0.746457 0.604196 0.546045 0.589979 0.560837 0.572829 0.667597 0.593774 0.676509 0.658498 0.640082 0.640153 0.648804 0.456655 0.628748 0.675954 0.618246 0.533654 0.664841 0.448441 0.50541 0.645807 0.435265 0.687296 0 0.65235 0.668439 0.60398 0.678856 0.574115 0.552095 0.649522
0.631491 0.798674 0.857742 0.699164 0.867086 0.877927 0.804038 0.652036 0.843793 0.744141 0.776357 0.74621 0.557362 0.726616 0.659021 0.777479 0.809761 0.641931 0.915081 0.733594 0.755404 0.781696 0.650184 0.796537 0.808921 0.840566 0.851375 0.74719 0.83193 0.856847 0.758733 0.552882 0.859259 0.886483 0.819988 0.835717 0.852273 0.688614 0.771195 0.798692 0.644938 0.8397 0.65235 0 0.883988 0.625395 0.851138 0.670971 0.66686 0.747972
0.666813 0.839005 0.892974 0.710533 0.924626 0.906794 0.890591 0.659692 0.886622 0.832114 0.880017 0.828444 0.571559 0.780945 0.724183 0.869784 0.908827 0.746167 0.96002 0.799354 0.803611 0.791905 0.726048 0.878518 0.86397 0.901162 0.919575 0.797521 0.816327 0.900507 0.79059 0.586066 0.913535 0.935339 0.813498 0.863576 0.940368 0.730562 0.868096 0.824909 0.72696 0.828591 0.668439 0.883988 0 0.608361 0.913104 0.727536 0.672557 0.79029
0.506663 0.528605 0.616405 0.429454 0.596792 0.637762 0.545116 0.578136 0.576604 0.507979 0.513174 0.503578 0.467361 0.549549 0.394155 0.532897 0.567765 0.37026 0.692051 0.551436 0.549639 0.572254 0.483401 0.546917 0.625812 0.561293 0.625753 0.588908 0.604046 0.597717 0.605138 0.473606 0.556179 0.627142 0.588571 0.526684 0.592916 0.43261 0.515492 0.628931 0.38421 0.637337 0.60398 0.625395 0.608361 0 0.61982 0.488602 0.495405 0.568536
0.688348 0.769989 0.879618 0.713428 0.90462 0.888044 0.888543 0.633604 0.857452 0.785635 0.85355 0.81817 0.579304 0.714058 0.673578 0.834576 0.866594 0.715316 0.930949 0.720208 0.719443 0.769358 0.70886 0.810417 0.806583 0.841421 0.864957 0.751291 0.806679 0.875196 0.783839 0.546143 0.841649 0.90687 0.788416 0.781969 0.899183 0.631408 0.820533 0.809787 0.71117 0.81108 0.678856 0.851138 0.913104 0.61982 0 0.708993 0.660703 0.789894
0.502664 0.574972 0.684349 0.52832 0.676564 0.701053 0.72537 0.531566 0.640332 0.547044 0.611829 0.645918 0.481973 0.626436 0.458812 0.584762 0.694811 0.497079 0.755234 0.588397 0.569896 0.5826 0.565831 0.607695 0.680149 0.679466 0.699715 0.660718 0.562867 0.692511 0.596764 0.400469 0.702443 0.7182 0.680232 0.543177 0.714801 0.500491 0.590554 0.60547 0.507779 0.654703 0.574115 0.670971 0.727536 0.488602 0.708993 0 0.499448 0.634287
0.469328 0.626546 0.648913 0.477058 0.660132 0.67316 0.599444 0.526664 0.618585 0.585888 0.56799 0.557372 0.464971 0.618272 0.446208 0.559135 0.568257 0.417481 0.729572 0.594157 0.584051 0.606174 0.533283 0.618382 0.641718 0.627901 0.668101 0.593391 0.628773 0.629057 0.612539 0.431658 0.619411 0.665768 0.612356 0.579127 0.624604 0.478974 0.500315 0.636166 0.446711 0.626539 0.552095 0.66686 0.672557 0.495405 0.660703 0.499448 0 0.601617
0.570546 0.646982 0.776724 0.582749 0.788157 0.78146 0.782238 0.61735 0.707492 0.634592 0.70499 0.667397 0.542651 0.648168 0.541274 0.710378 0.718921 0.5895 0.843005 0.597928 0.573968 0.674958 0.635664 0.707017 0.707876 0.693193 0.734401 0.674551 0.721622 0.724373 0.696381 0.461449 0.698898 0.780806 0.682294 0.653483 0.744577 0.557264 0.626387 0.691886 0.588497 0.730868 0.649522 0.747972 0.79029 0.568536 0.789894 0.634287 0.601617 0

200
1000
2
0
0.9
0.9
0.1
0.1
